"ID","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency"
6969,99,13,66,43,8,4,3,4,1,5,7,0,0,1982,"Graduation","Together",50272,1,0,"07/08/2013",75
10479,749,40,294,121,160,147,1,3,2,5,1,0,0,1975,"PhD","Married",76618,0,0,"07/12/2012",64
3619,345,25,501,63,138,80,1,5,3,8,2,0,1,1960,"2n Cycle","Divorced",87305,0,0,"23/09/2012",19
1715,9,4,18,7,5,5,2,2,0,3,7,0,0,1978,"Graduation","Together",25851,1,0,"11/02/2013",45
10159,440,81,368,0,122,174,6,11,5,9,6,0,0,1970,"Graduation","Divorced",58710,0,1,"31/03/2013",77
1463,8,2,5,3,0,3,1,1,0,2,7,0,0,1958,"Graduation","Single",45160,1,1,"29/03/2014",9
5114,670,9,249,0,28,9,2,5,4,5,4,0,0,1965,"Master","Married",74806,0,1,"19/12/2012",1
4990,524,0,134,28,28,155,1,11,1,8,7,0,0,1954,"Graduation","Married",59111,0,0,"02/05/2013",90
4329,6,0,6,2,1,1,2,1,0,3,7,0,0,1984,"PhD","Married",18988,1,0,"23/05/2014",43
10936,597,166,597,172,166,249,1,5,6,4,3,0,0,1965,"Graduation","Married",72190,0,0,"13/02/2013",79
4692,7,0,12,13,7,32,5,4,1,2,9,0,1,1976,"Graduation","Married",7500,1,0,"01/08/2012",19
7212,54,0,7,0,0,4,1,2,0,3,6,0,0,1966,"Graduation","Married",44794,0,1,"08/06/2014",99
6086,445,25,706,80,76,48,1,6,5,12,2,0,0,1955,"Graduation","Married",80395,0,0,"23/11/2013",62
437,294,142,218,164,58,151,1,3,8,11,1,0,0,1976,"Master","Divorced",75012,0,0,"25/01/2014",41
11171,292,3,77,10,3,26,7,6,3,5,7,0,0,1965,"Master","Married",56962,2,1,"11/10/2013",60
11101,412,22,132,59,28,183,1,11,6,8,4,0,0,1991,"Graduation","Together",89891,0,0,"15/04/2013",17
5329,8,0,3,0,0,0,1,0,0,3,5,0,0,1949,"PhD","Divorced",35946,1,1,"27/09/2013",24
610,349,4,78,6,0,43,8,7,2,6,8,0,0,1953,"PhD","Together",53593,1,1,"07/08/2012",60
9384,328,9,124,12,24,109,7,4,2,10,3,0,0,1978,"Graduation","Married",66373,1,1,"12/06/2013",57
5956,144,2,99,7,2,30,5,6,1,4,8,0,0,1948,"PhD","Divorced",45072,1,2,"16/10/2013",74
10430,1126,28,211,37,28,42,3,4,3,4,5,0,0,1973,"Graduation","Divorced",89694,1,1,"09/10/2013",22
7875,967,0,617,43,50,0,1,4,8,13,2,0,1,1949,"Graduation","Married",72025,0,0,"29/04/2014",46
7072,432,79,341,177,136,170,2,8,5,4,4,0,0,1973,"Graduation","Married",67432,0,1,"29/03/2013",69
6255,138,39,63,55,18,21,1,4,1,7,2,0,0,1952,"Master","Together",70545,0,1,"03/06/2014",29
6516,0,0,1,7,4,6,1,1,0,2,7,0,0,1989,"Basic","Married",17487,1,0,"18/03/2013",37
5564,509,133,497,78,24,97,2,7,5,6,4,0,0,1969,"Graduation","Together",62882,0,1,"09/08/2012",26
5682,948,10,86,13,21,21,4,6,9,11,5,0,0,1953,"PhD","Single",64108,0,1,"23/03/2013",8
7458,39,2,25,4,3,24,2,3,0,3,8,0,0,1956,"Master","Together",34941,1,1,"06/03/2013",26
5237,28,1,21,3,0,10,3,2,1,3,5,0,0,1950,"PhD","Single",48767,1,2,"01/01/2014",79
7761,13,11,24,13,8,40,2,3,0,4,6,0,0,1978,"2n Cycle","Together",38702,1,0,"01/08/2013",71
5278,307,26,360,138,31,40,1,6,9,5,3,0,0,1964,"Graduation","Married",82224,0,0,"25/01/2014",83
3560,901,31,345,75,31,191,1,4,4,11,1,0,0,1952,"Graduation","Together",83844,0,0,"12/05/2013",57
7235,2,5,12,4,8,7,3,2,0,4,5,0,0,1975,"2n Cycle","Married",17003,1,0,"09/12/2013",37
10548,283,17,372,138,106,44,1,3,8,12,1,0,0,1995,"Graduation","Single",71163,0,0,"09/03/2014",30
2281,4,3,7,0,3,11,1,1,0,2,7,0,0,1970,"Graduation","Single",33697,1,0,"15/09/2013",34
4073,769,80,252,15,34,65,1,10,10,7,6,0,1,1954,"2n Cycle","Married",63564,0,0,"29/01/2014",0
6974,518,42,742,55,56,84,1,6,10,5,2,0,0,1972,"PhD","Together",83443,0,0,"31/12/2013",89
7938,350,8,66,17,4,4,2,3,2,10,3,0,0,1958,"PhD","Together",51518,0,1,"03/10/2013",92
7094,445,53,213,104,98,151,1,6,4,13,4,0,0,1975,"Graduation","Widow",58330,0,1,"25/12/2013",87
3667,778,178,689,41,27,44,1,8,5,11,8,0,1,1969,"Graduation","Married",80952,0,0,"28/02/2013",20
7723,709,93,374,104,80,80,1,8,6,6,3,0,0,1979,"Graduation","Together",75507,0,0,"02/05/2014",56
3870,359,35,314,93,116,89,1,7,3,13,4,0,0,1978,"2n Cycle","Together",63855,0,0,"09/02/2013",28
4012,799,12,375,16,12,12,5,7,6,5,6,0,1,1972,"PhD","Together",62220,0,1,"11/08/2012",55
5909,895,10,101,13,0,152,5,3,4,8,8,0,0,1964,"Graduation","Married",58512,0,1,"19/09/2013",25
10470,40,2,23,0,4,23,2,2,1,3,4,0,0,1979,"Master","Married",40662,1,0,"15/03/2013",0
6488,76,0,7,0,0,16,1,3,2,2,5,0,0,1959,"PhD","Married",38829,0,1,"06/04/2014",86
10270,11,5,22,12,5,11,2,3,0,3,7,0,0,1981,"2n Cycle","Married",35523,1,0,"03/10/2013",8
6887,245,16,223,21,43,16,2,8,1,8,6,0,0,1967,"Graduation","Single",79146,1,1,"24/04/2014",33
6406,647,107,391,175,67,40,1,6,4,10,3,0,0,1988,"Master","Married",78285,0,0,"28/10/2013",13
7573,39,1,9,2,1,34,1,2,1,2,7,0,1,1978,"PhD","Single",31626,1,0,"10/05/2013",12
4508,203,35,305,46,17,227,1,2,11,5,1,0,0,1952,"Graduation","Single",75127,0,0,"22/05/2014",92
221,138,3,38,4,0,59,3,3,2,4,6,0,0,1955,"Graduation","Married",48726,0,1,"27/04/2013",90
5331,587,51,898,247,0,86,1,3,6,7,2,0,0,1977,"Graduation","Married",74985,0,0,"11/09/2012",8
1911,595,97,291,127,133,121,1,11,5,12,6,0,0,1987,"Graduation","Together",67430,0,0,"05/09/2012",6
20,43,12,23,29,15,61,1,2,1,4,4,0,0,1965,"2n Cycle","Married",46891,0,1,"01/09/2013",91
8786,301,7,74,10,0,58,4,6,1,7,6,0,0,1956,"Master","Married",62058,0,1,"26/05/2013",52
10582,180,32,348,76,32,90,2,5,2,12,2,0,0,1979,"Graduation","Married",72063,0,1,"03/07/2013",3
1915,794,115,243,150,0,205,1,8,5,6,3,0,0,1951,"PhD","Married",78939,0,0,"12/12/2013",57
8897,392,5,91,28,26,112,8,7,3,7,8,0,1,1965,"Graduation","Single",42720,1,1,"24/04/2013",9
2371,39,1,22,3,4,12,3,2,0,4,7,0,0,1972,"Graduation","Married",33622,1,1,"13/04/2013",22
4303,107,2,12,2,2,12,0,0,0,1,20,0,0,1957,"PhD","Together",6835,0,1,"08/12/2012",76
6825,13,0,3,0,0,0,1,1,0,2,7,0,0,1953,"Graduation","Together",41452,1,1,"06/03/2013",86
1072,70,0,17,0,0,6,2,2,1,3,6,0,0,1965,"PhD","Single",40760,0,1,"30/08/2013",64
4964,680,11,392,75,0,0,1,2,11,4,1,0,0,1958,"PhD","Together",74250,0,0,"26/01/2014",90
2461,26,1,11,0,1,4,2,1,0,3,3,0,0,1955,"Master","Single",51124,1,1,"18/12/2013",79
10736,522,0,522,227,120,134,2,6,9,5,2,0,0,1971,"Graduation","Single",72258,0,1,"12/09/2013",28
3194,412,12,546,78,182,0,1,4,4,10,1,0,0,1974,"PhD","Single",71466,0,0,"05/04/2014",86
10839,6,5,5,8,0,5,2,1,0,3,4,0,0,1976,"Graduation","Together",36283,1,1,"14/04/2014",42
49,2,3,6,4,1,9,1,1,1,2,7,0,0,1970,"Graduation","Single",20587,1,0,"11/05/2014",39
4290,1,3,8,2,5,5,1,1,0,2,7,0,0,1972,"Graduation","Married",30467,1,0,"19/03/2014",8
10219,6,2,15,6,6,3,1,1,0,3,8,0,0,1972,"Graduation","Together",31590,1,0,"18/06/2013",40
4211,4,12,5,3,16,17,2,2,0,3,7,0,0,1986,"Basic","Married",20425,1,0,"29/10/2012",5
1135,18,2,19,0,2,6,5,3,0,4,7,0,0,1960,"Master","Together",17144,1,1,"15/02/2014",96
6299,324,48,186,39,18,198,6,6,8,4,7,0,1,1968,"PhD","Divorced",42564,0,1,"02/01/2013",28
10846,327,9,125,25,4,139,6,7,1,8,7,0,0,1978,"Master","Married",43783,1,0,"29/05/2014",22
347,229,27,71,13,3,34,4,7,1,5,9,0,0,1976,"Graduation","Divorced",40780,0,1,"08/09/2012",30
6543,521,168,706,80,76,61,1,3,6,4,2,0,0,1945,"Master","Together",62847,0,0,"15/01/2013",45
10446,184,23,446,30,23,23,1,5,4,7,2,0,1,1957,"PhD","Married",82017,0,0,"07/11/2012",58
3479,4,8,11,12,2,13,1,2,0,3,7,0,0,1950,"Graduation","Single",16813,0,0,"19/07/2013",49
11075,183,2,64,7,2,12,4,3,3,5,4,0,0,1978,"Graduation","Married",51267,1,1,"29/10/2013",37
4442,31,19,35,26,14,52,2,1,1,5,3,0,0,1961,"Graduation","Single",46524,0,1,"05/04/2013",70
199,219,3,60,12,9,12,1,4,1,7,7,0,0,1962,"Master","Single",45183,0,0,"20/01/2013",33
6722,479,28,136,75,14,35,3,10,3,7,6,0,0,1954,"PhD","Married",70421,0,1,"28/06/2014",98
796,584,44,212,46,8,177,3,11,4,8,8,0,0,1965,"2n Cycle","Divorced",60161,0,1,"23/10/2012",17
3749,627,91,597,159,91,15,1,6,5,12,3,0,0,1973,"Graduation","Together",73926,0,0,"02/03/2013",54
8523,24,1,16,12,2,5,3,4,0,3,8,0,0,1968,"Graduation","Married",19329,1,0,"14/12/2013",39
310,330,5,159,36,27,16,4,4,4,9,4,0,0,1970,"Master","Married",61872,0,1,"13/12/2013",81
8629,19,1,10,2,1,8,1,1,0,3,5,0,0,1956,"Graduation","Widow",46984,1,1,"26/03/2013",71
236,28,23,29,29,14,47,3,2,1,4,6,0,0,1951,"Graduation","Married",34838,1,1,"19/01/2013",62
9930,606,148,228,15,148,22,1,6,8,13,2,0,0,1944,"PhD","Single",82716,0,0,"05/11/2013",8
3483,1039,43,204,153,58,29,3,2,8,12,8,0,1,1958,"Graduation","Married",48192,0,0,"06/04/2013",76
4599,411,0,26,0,0,21,6,7,1,7,7,0,0,1976,"Master","Married",49681,0,2,"04/11/2013",66
7326,34,1,19,2,7,0,1,1,1,3,2,0,0,1971,"Master","Married",56850,0,1,"23/03/2014",83
7352,161,28,136,32,3,45,4,3,4,6,3,0,0,1957,"Graduation","Married",55267,0,1,"21/10/2013",28
2350,623,53,178,23,17,133,7,3,2,8,8,0,0,1972,"Graduation","Married",59666,1,1,"22/03/2013",87
9145,604,26,470,123,161,94,2,5,9,6,2,0,0,1972,"Graduation","Single",72504,0,1,"06/04/2013",43
2964,3,10,8,3,16,32,1,1,1,2,6,0,0,1981,"Graduation","Married",26872,0,0,"16/10/2013",0
5585,12,2,17,6,1,10,2,2,0,3,8,0,1,1972,"Graduation","Single",21359,1,0,"20/04/2013",1
9687,184,174,256,50,30,32,1,5,4,6,2,0,0,1975,"Graduation","Single",73170,0,0,"31/05/2014",1
3732,393,0,239,90,69,69,6,5,7,9,4,0,0,1955,"Master","Married",52750,0,1,"04/02/2013",72
6303,410,73,747,76,161,30,0,5,5,12,1,0,0,1986,"PhD","Together",91820,0,0,"23/11/2013",72
11176,376,9,83,19,4,4,2,5,4,7,3,0,0,1970,"PhD","Together",65968,0,1,"12/05/2014",12
2986,7,2,4,2,1,4,1,1,0,2,6,0,0,1976,"Graduation","Married",30772,1,1,"12/03/2014",89
7462,68,0,226,51,157,68,3,10,2,4,9,0,0,1954,"Graduation","Single",22507,0,0,"24/11/2012",67
3900,642,14,49,0,7,57,1,9,2,9,5,0,0,1972,"Graduation","Married",65685,0,1,"29/03/2014",54
7034,8,7,9,13,6,12,2,2,0,3,8,0,0,1978,"2n Cycle","Married",25804,1,0,"01/09/2013",34
9493,840,53,804,23,71,17,1,5,4,8,3,0,1,1980,"PhD","Single",76412,0,0,"05/05/2013",15
1143,7,10,13,3,11,11,2,2,0,3,7,0,0,1972,"Graduation","Married",22063,1,0,"08/08/2013",43
1,464,5,64,7,0,37,1,7,3,7,5,0,1,1961,"Graduation","Single",57091,0,0,"15/06/2014",0
3855,30,3,47,19,21,42,1,3,2,2,8,0,0,1963,"Graduation","Married",22419,0,0,"18/04/2013",74
5536,1492,38,287,50,57,33,1,5,10,4,6,0,1,1959,"Graduation","Together",87771,0,1,"22/05/2013",61
5989,752,122,476,39,153,34,1,10,2,11,8,0,0,1959,"2n Cycle","Divorced",78353,0,1,"16/04/2013",51
9499,1279,15,287,20,0,15,3,3,4,7,5,0,0,1954,"Graduation","Married",93404,1,2,"07/05/2013",97
6768,22,1,8,2,1,2,2,1,0,3,8,0,0,1962,"Graduation","Divorced",37859,1,2,"12/01/2013",75
2150,860,28,409,73,56,56,1,8,9,4,4,0,0,1958,"PhD","Widow",80995,0,1,"11/05/2013",83
6646,3,0,5,13,0,1,1,1,0,3,6,0,0,1984,"Graduation","Together",16529,1,0,"01/03/2014",23
4887,10,5,28,11,1,8,1,2,0,3,5,0,0,1976,"PhD","Divorced",55412,1,1,"22/11/2013",65
8560,351,16,156,7,5,145,1,6,4,7,6,0,0,1992,"Graduation","Single",48789,0,0,"10/09/2012",94
3321,421,5,90,0,16,10,3,7,3,7,5,0,0,1967,"PhD","Together",56575,0,2,"05/05/2013",42
11003,2,5,7,0,18,18,2,2,0,3,7,0,0,1980,"2n Cycle","Together",25130,1,0,"02/10/2013",10
10402,25,1,9,2,1,1,2,1,0,3,8,0,0,1967,"Graduation","Married",35441,1,1,"14/02/2013",94
9904,336,123,274,46,123,141,5,6,5,12,3,0,0,1956,"Graduation","Married",71391,0,1,"29/03/2013",50
6141,191,9,97,0,6,82,2,6,1,5,7,0,0,1972,"Master","Single",49494,1,0,"25/04/2013",46
5687,563,50,774,28,31,187,1,7,7,12,3,0,0,1980,"Graduation","Divorced",81702,0,0,"23/09/2012",98
10856,31,0,6,0,1,8,1,1,0,3,6,0,0,1980,"2n Cycle","Single",45889,0,1,"02/07/2013",42
5121,479,5,82,7,17,171,2,7,6,5,5,0,0,1977,"Graduation","Single",56628,0,1,"21/03/2014",30
4186,18,6,15,12,8,17,3,2,1,3,5,0,0,1950,"Graduation","Together",34026,1,1,"05/08/2013",11
368,91,65,52,10,44,28,3,3,2,6,5,0,0,1974,"Graduation","Married",40049,0,1,"29/11/2012",61
3312,5,7,24,19,14,20,4,3,0,4,6,0,0,1988,"Graduation","Single",34176,1,0,"12/05/2014",12
11121,2,14,28,16,3,7,4,4,0,3,9,0,0,1981,"Graduation","Married",19419,1,0,"10/11/2012",76
5332,362,50,431,134,35,54,1,3,6,7,1,0,0,1960,"2n Cycle","Married",82504,0,0,"27/07/2013",2
5848,724,74,929,97,55,130,1,5,6,7,2,0,1,1970,"Graduation","Together",81205,0,0,"13/01/2014",43
10343,605,91,399,0,45,205,2,3,6,8,3,0,0,1991,"2n Cycle","Single",61618,0,0,"29/09/2012",27
5935,547,7,140,0,7,63,3,7,5,8,5,0,0,1956,"Master","Single",55284,0,1,"24/12/2012",60
2895,104,1,54,13,9,14,2,3,1,5,5,0,0,1963,"Graduation","Single",49980,0,1,"23/10/2013",79
10262,8,2,15,0,10,18,4,3,1,3,5,0,0,1980,"Graduation","Married",15072,2,0,"10/05/2013",96
7848,224,2,25,7,0,110,2,5,3,3,6,0,0,1974,"Graduation","Single",49166,0,1,"13/06/2013",17
9477,384,0,102,21,32,5,3,6,2,9,4,0,0,1954,"PhD","Married",65324,0,1,"11/01/2014",0
4856,556,54,845,202,133,63,1,7,7,10,3,0,0,1957,"2n Cycle","Married",82347,0,0,"06/11/2012",38
7186,24,0,2,0,0,9,2,1,1,2,5,0,0,1966,"PhD","Together",30843,1,1,"26/05/2014",43
5794,408,0,21,0,0,17,3,7,1,7,8,0,1,1974,"PhD","Married",46374,0,1,"17/03/2014",1
1456,265,199,303,234,9,170,7,10,2,12,7,0,0,1979,"Graduation","Single",60474,0,1,"01/04/2013",25
4877,34,0,7,0,0,0,1,1,0,3,7,0,0,1973,"Master","Married",38576,0,1,"04/03/2014",2
425,374,64,116,84,25,64,3,6,2,11,5,0,0,1985,"Graduation","Married",55357,2,0,"19/02/2013",66
3007,27,2,10,0,0,1,2,1,0,3,8,0,0,1966,"Graduation","Together",37758,1,1,"04/10/2012",49
1031,600,20,350,29,30,33,1,6,9,10,2,0,0,1989,"2n Cycle","Married",85710,0,0,"05/05/2013",5
4297,13,2,18,6,1,0,2,2,0,3,8,0,0,1969,"Graduation","Together",23228,1,0,"26/01/2014",71
807,167,2,89,0,0,34,6,6,1,4,8,0,0,1969,"Master","Together",44602,1,1,"15/02/2014",35
9553,0,2,3,4,1,5,1,0,0,3,6,0,0,1987,"Graduation","Married",7500,0,0,"09/01/2013",94
4271,46,35,69,84,41,66,6,4,1,6,7,0,0,1989,"2n Cycle","Together",38683,1,0,"04/10/2012",80
4120,88,39,78,58,13,93,2,6,1,4,7,0,0,1975,"2n Cycle","Single",49514,1,0,"17/12/2013",61
2036,243,11,119,10,3,15,3,4,2,8,4,0,0,1973,"PhD","Together",57906,0,1,"11/06/2013",29
115,275,11,68,25,7,7,3,5,1,8,5,0,0,1966,"Master","Single",43456,0,1,"26/03/2013",0
4259,6,0,4,0,0,0,1,1,0,2,7,0,0,1986,"Master","Single",19485,2,0,"24/09/2013",80
8687,121,62,90,68,20,125,3,2,3,8,3,0,0,1978,"Graduation","Together",53172,0,1,"06/05/2013",54
2447,4,12,15,19,7,12,2,2,0,3,7,0,0,1979,"Graduation","Together",30545,1,0,"17/10/2012",71
10140,1308,0,396,23,0,0,1,5,7,4,3,0,0,1983,"PhD","Together",70123,0,0,"28/09/2013",27
9353,515,47,267,62,66,38,2,5,5,4,3,0,0,1959,"Graduation","Single",62450,0,1,"06/01/2014",61
3623,4,0,16,17,4,4,3,4,0,3,7,0,0,1976,"Graduation","Together",21675,1,0,"11/06/2014",55
738,48,13,57,24,15,25,4,3,1,4,7,0,0,1981,"2n Cycle","Single",42395,1,1,"04/04/2014",35
7631,562,58,168,43,16,142,1,5,7,10,3,0,0,1978,"Master","Together",61346,1,0,"06/10/2013",34
4789,769,22,500,210,143,33,1,4,8,5,2,0,0,1953,"Graduation","Together",80812,0,0,"17/09/2013",95
773,379,4,93,12,9,98,7,6,6,4,6,0,0,1971,"Master","Divorced",42835,1,1,"30/06/2013",64
10602,29,12,59,19,1,36,2,3,0,4,8,0,0,1983,"Graduation","Married",39922,1,0,"14/02/2013",30
1446,387,68,569,89,45,68,1,6,9,12,1,0,0,1956,"Master","Single",86424,0,0,"05/04/2014",12
3270,12,23,38,30,18,7,4,3,1,3,9,0,0,1978,"2n Cycle","Together",17117,1,0,"17/01/2013",96
8443,6,10,12,3,15,40,3,3,1,2,8,0,1,1972,"Graduation","Single",24762,1,0,"10/02/2014",16
9653,27,1,14,4,1,21,2,2,0,3,8,0,0,1975,"Graduation","Married",35797,0,1,"16/10/2012",16
8916,9,1,5,0,0,1,1,0,0,3,5,0,0,1975,"Graduation","Divorced",36627,2,0,"23/07/2013",78
8017,22,0,19,6,5,3,2,2,0,3,6,0,0,1981,"2n Cycle","Married",51111,1,1,"19/06/2014",83
5830,899,102,838,133,102,40,1,5,6,10,2,0,1,1972,"PhD","Single",86857,0,0,"12/09/2012",96
4597,889,55,685,168,92,129,1,3,2,13,1,0,0,1970,"PhD","Together",82072,0,0,"02/07/2013",67
7023,189,2,55,0,5,12,4,6,1,4,9,0,0,1953,"PhD","Single",46231,2,1,"26/11/2012",87
8086,48,0,2,0,0,5,2,2,0,3,7,0,0,1959,"Graduation","Married",42243,1,1,"11/12/2013",34
8825,230,14,156,82,24,58,8,9,2,5,8,0,0,1962,"Graduation","Together",51195,1,1,"01/04/2013",46
2930,852,60,207,78,36,48,2,2,6,10,5,0,0,1978,"Master","Single",68092,0,0,"16/12/2013",7
1928,35,3,20,4,1,20,2,2,0,3,9,0,0,1973,"Graduation","Married",31814,1,0,"09/02/2013",73
7108,205,20,47,23,2,56,6,5,2,5,5,0,0,1965,"Master","Widow",51390,1,1,"08/09/2012",54
10925,255,31,446,40,56,175,1,3,10,11,1,0,0,1983,"Graduation","Married",76630,0,0,"14/01/2014",93
9960,0,0,1,8,3,2,1,1,0,2,7,0,0,1991,"Basic","Single",26868,1,0,"30/04/2014",52
8800,437,8,206,160,49,42,2,7,10,5,6,0,1,1943,"PhD","Divorced",48948,0,0,"01/02/2013",53
9224,825,8,53,11,0,242,2,8,10,5,6,0,0,1972,"PhD","Single",55260,0,1,"12/12/2012",81
5519,316,58,161,76,51,135,1,6,9,4,5,0,1,1956,"Graduation","Together",64090,0,1,"07/08/2013",8
5046,756,138,354,160,169,61,2,10,6,7,4,0,0,1958,"Graduation","Divorced",78331,0,1,"23/01/2014",97
7037,194,55,134,15,0,3,3,4,2,8,6,0,0,1974,"PhD","Married",37087,1,0,"11/08/2013",50
905,7,17,18,6,10,26,4,4,0,3,8,0,0,1986,"Graduation","Divorced",21846,1,0,"22/10/2013",38
8624,183,33,493,59,103,57,1,4,3,10,2,0,0,1958,"Graduation","Married",81320,0,0,"06/02/2013",61
8945,171,0,11,0,1,20,2,4,1,4,6,0,0,1970,"Graduation","Divorced",54137,0,1,"16/08/2013",46
6445,243,101,405,29,40,40,1,4,5,6,2,0,0,1967,"Graduation","Together",66825,0,0,"14/07/2013",73
2727,181,21,69,39,3,96,1,3,3,6,3,0,0,1973,"Graduation","Together",57100,0,0,"04/12/2013",19
6404,151,7,89,0,7,28,5,4,1,6,5,0,0,1969,"Graduation","Together",58917,1,2,"24/03/2013",10
11074,494,92,391,194,11,241,1,3,4,10,0,0,0,1977,"Graduation","Single",85072,0,0,"09/04/2014",94
10150,464,28,873,29,18,37,0,7,4,7,2,0,1,1961,"Graduation","Single",86429,0,0,"21/11/2013",10
1968,5,1,5,10,0,7,1,1,0,2,7,0,0,1971,"Graduation","Widow",45684,1,0,"02/12/2013",37
6534,29,0,29,0,5,4,1,2,0,3,5,0,0,1974,"Graduation","Together",47889,1,0,"04/01/2014",94
9485,102,9,49,24,3,12,1,2,1,6,4,0,0,1986,"PhD","Married",45921,0,0,"10/03/2014",23
7053,604,28,674,91,28,28,1,3,10,8,1,0,0,1966,"PhD","Single",78420,0,0,"29/06/2013",75
4654,571,12,523,63,60,24,1,3,10,5,2,0,0,1992,"Graduation","Together",75114,0,0,"07/11/2013",40
9760,953,0,71,0,0,174,6,10,5,10,8,0,1,1963,"PhD","Widow",52278,0,1,"25/01/2013",24
1048,63,3,67,8,9,28,2,3,1,4,7,0,1,1972,"Master","Married",35641,1,0,"14/07/2013",11
10619,770,29,890,250,27,24,1,7,3,7,3,0,1,1994,"Graduation","Single",95529,0,0,"03/12/2012",29
9308,398,61,265,138,61,53,1,3,4,6,1,0,0,1954,"Graduation","Married",62820,0,0,"11/05/2013",51
10505,741,19,154,50,9,28,1,3,4,7,2,0,0,1960,"Master","Together",73113,0,0,"26/12/2013",86
8362,1478,19,403,0,19,0,1,7,6,6,3,0,1,1982,"PhD","Married",84169,0,0,"07/08/2013",9
2625,156,29,56,30,32,47,2,3,2,7,3,0,0,1954,"2n Cycle","Single",42607,0,1,"17/11/2013",30
4637,960,64,464,146,0,16,1,6,9,9,3,0,0,1954,"PhD","Single",74637,0,0,"18/05/2013",73
9972,38,0,2,0,0,6,1,1,0,3,7,0,0,1955,"PhD","Together",46015,1,1,"13/04/2014",25
4483,315,26,473,220,12,182,1,2,10,6,1,0,0,1993,"Graduation","Single",72354,0,0,"17/04/2013",67
4487,15,20,25,2,7,26,1,2,0,4,6,0,1,1969,"Master","Single",39858,1,0,"24/01/2013",67
4988,19,6,20,0,5,12,3,1,1,4,4,0,0,1948,"PhD","Married",34469,1,1,"04/05/2014",58
8931,812,99,431,237,149,33,1,11,4,10,5,0,0,1986,"Graduation","Together",83033,1,0,"18/05/2014",82
5871,73,28,217,10,24,115,3,6,1,6,8,0,0,1979,"Master","Together",24401,0,0,"31/08/2012",98
2008,372,23,384,250,12,108,1,4,5,9,2,0,0,1978,"Graduation","Married",77583,0,0,"10/02/2014",93
3139,871,111,704,145,55,166,1,4,4,10,2,0,0,1982,"2n Cycle","Single",74116,0,0,"30/12/2013",53
10037,375,152,335,93,91,81,1,5,4,6,2,0,0,1993,"Graduation","Single",74293,0,0,"04/05/2014",66
10673,760,80,466,17,13,80,1,6,9,5,3,0,0,1976,"PhD","Married",68397,0,1,"17/11/2013",6
5303,471,0,510,99,21,12,1,6,4,9,2,0,0,1974,"PhD","Together",79632,0,0,"08/04/2014",42
538,31,9,27,16,9,33,1,1,1,4,3,0,0,1989,"Graduation","Single",46107,1,0,"10/02/2014",78
7922,819,0,72,12,0,63,2,11,2,10,7,0,0,1951,"PhD","Single",64950,0,1,"12/08/2012",29
5692,1,4,3,8,9,7,1,1,0,3,8,0,0,1989,"Basic","Married",25443,1,0,"22/12/2012",82
4843,203,35,305,46,17,227,1,2,11,5,1,0,0,1952,"Graduation","Single",75127,0,0,"22/05/2014",92
6383,26,0,15,2,1,2,2,3,0,3,8,0,0,1971,"PhD","Together",32892,1,0,"25/05/2014",78
1628,354,21,311,167,75,32,1,9,3,4,4,0,0,1971,"Graduation","Together",71796,0,0,"24/10/2013",54
1204,1253,0,447,23,71,35,3,11,5,11,8,0,0,1970,"PhD","Married",67536,0,1,"22/05/2013",45
3673,371,17,238,23,24,106,3,7,5,11,5,0,0,1971,"Graduation","Single",55239,0,1,"14/07/2013",59
760,588,7,76,110,15,15,2,8,4,9,6,0,0,1975,"PhD","Divorced",60554,1,0,"09/08/2013",8
8957,480,86,249,75,86,144,8,6,3,5,6,0,0,1952,"2n Cycle","Single",64831,1,1,"10/06/2013",51
4128,517,12,54,16,6,120,2,7,4,7,5,0,0,1962,"PhD","Together",56067,0,1,"20/07/2013",51
6810,267,98,606,48,70,98,1,3,2,6,1,0,1,1983,"Graduation","Divorced",82025,0,0,"28/05/2013",76
5386,1111,24,790,160,45,172,0,5,8,5,2,0,1,1953,"Graduation","Together",94384,0,0,"04/03/2013",62
8700,7,7,14,7,16,15,3,2,1,3,7,0,0,1986,"Basic","Single",14906,0,0,"22/12/2012",86
3202,1166,0,48,0,0,36,1,4,4,10,8,0,0,1987,"PhD","Married",51563,0,0,"01/10/2012",60
1328,261,42,144,55,48,133,3,4,4,9,3,0,0,1982,"2n Cycle","Married",57937,0,1,"16/02/2014",56
8405,135,25,51,23,25,46,2,4,2,5,3,0,0,1979,"Graduation","Divorced",68274,1,1,"30/09/2013",83
6515,6,2,18,2,8,14,1,2,0,3,4,0,0,1977,"Graduation","Together",39771,1,0,"06/12/2013",92
2882,711,28,142,49,18,47,2,3,2,9,8,0,0,1975,"2n Cycle","Divorced",67893,0,1,"01/10/2012",31
7574,11,0,13,2,4,11,1,2,0,3,4,0,0,1979,"PhD","Together",27922,1,0,"10/05/2014",80
6387,42,0,17,0,0,18,3,2,1,3,5,0,0,1976,"PhD","Together",52190,1,1,"08/05/2014",39
5320,79,7,58,6,3,18,4,3,1,4,6,0,1,1973,"Master","Divorced",44051,1,1,"29/01/2013",20
